id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,room_type,accommodates,bedrooms,beds,amenities,minimum_nights,maximum_nights,has_availability,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month
40488703,311813460,Alexandre,11/24/19,within an hour,100%,95%,f,"['phone', 'offline_government_id', 'government_id']",t,Daly City,Shared room,1,1,4,"[""Smoke alarm"", ""Dedicated workspace"", ""Dryer"", ""Hot water"", ""Smart lock"", ""Kitchen"", ""Wifi"", ""Heating"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Extra pillows and blankets""]",1,1125,t,365,3,93,f,0.27
40542379,311813460,Alexandre,11/24/19,within an hour,100%,95%,f,"['phone', 'offline_government_id', 'government_id']",t,Daly City,Shared room,1,1,4,"[""Free street parking"", ""Hot water"", ""Kitchen"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""Wifi"", ""Dryer"", ""Essentials"", ""Smart lock""]",1,1125,t,345,13,98,f,1.29
40542624,311813460,Alexandre,11/24/19,within an hour,100%,95%,f,"['phone', 'offline_government_id', 'government_id']",t,Daly City,Shared room,1,1,4,"[""Indoor fireplace"", ""Kitchen"", ""Hot water"", ""Bed linens"", ""TV"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Smart lock"", ""Washer"", ""Hangers"", ""Heating"", ""Essentials"", ""Wifi"", ""Dedicated workspace"", ""Dryer""]",1,1125,t,0,7,100,f,0.68
40563283,314264406,Margaret,12/3/19,N/A,N/A,100%,f,"['email', 'phone']",f,Menlo Park,Entire home/apt,1,,1,"[""Smoke alarm"", ""Wifi"", ""Heating"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Iron"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Dedicated workspace"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm""]",7,365,t,261,0,,t,
40566627,18839434,Tribe,7/24/14,within an hour,100%,100%,f,"['email', 'phone', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,South San Francisco,Entire home/apt,5,2,3,"[""Game console"", ""Refrigerator"", ""Hot water"", ""High chair"", ""Elevator"", ""Bathtub"", ""Lockbox"", ""Dishes and silverware"", ""Patio or balcony"", ""Bed linens"", ""Oven"", ""Barbecue utensils"", ""Hair dryer"", ""Paid parking off premises"", ""Long term stays allowed"", ""Hangers"", ""Pack \u2019n Play/travel crib"", ""Smoke alarm"", ""Air conditioning"", ""Paid parking on premises"", ""Ethernet connection"", ""Coffee maker"", ""Wifi"", ""Iron"", ""BBQ grill"", ""Shower gel"", ""EV charger"", ""Room-darkening shades"", ""Microwave"", ""Dishwasher"", ""Dryer"", ""TV"", ""Cable TV"", ""Gym"", ""Single level home"", ""Dedicated workspace"", ""Cooking basics"", ""Kitchen"", ""Heating"", ""Shampoo"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Baking sheet"", ""Stove""]",30,1125,t,207,10,96,t,0.83
40568972,226555948,Gi'Angelo,11/19/18,within an hour,100%,95%,t,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,Daly City,Entire home/apt,6,3,4,"[""Iron"", ""Dishes and silverware"", ""Shampoo"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Microwave"", ""Free street parking"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Garden or backyard"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""TV"", ""Conditioner"", ""Heating"", ""Hangers"", ""Wifi"", ""Free parking on premises"", ""Private entrance"", ""Coffee maker"", ""Body wash body soap"", ""Refrigerator"", ""Washer"", ""Extra pillows and blankets""]",1,90,t,29,13,94,f,1.09
40569389,41772501,Lisa,8/17/15,N/A,N/A,69%,f,"['email', 'phone', 'reviews']",f,San Carlos,Private room,1,1,1,"[""Extra pillows and blankets"", ""19\"" TV with standard cable, Amazon Prime Video, Netflix"", ""Fire extinguisher"", ""Free street parking"", ""Hangers"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Single level home"", ""Air conditioning"", ""Hair dryer"", ""Essentials"", ""Bed linens""]",1,4,t,87,10,100,f,0.77
40572388,14091111,Freeman,4/9/14,within an hour,100%,92%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,Burlingame,Entire home/apt,8,4,6,"[""Refrigerator"", ""Hot water"", ""Bathtub"", ""Dishes and silverware"", ""Patio or balcony"", ""Fireplace guards"", ""Bed linens"", ""Oven"", ""Hair dryer"", ""Long term stays allowed"", ""Hangers"", ""Pantene conditioner"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Smart lock"", ""Ethernet connection"", ""Coffee maker"", ""Wifi"", ""Iron"", ""Free street parking"", ""Shower gel"", ""Room-darkening shades"", ""Central air conditioning"", ""Microwave"", ""Dishwasher"", ""Dryer"", ""TV"", ""Private entrance"", ""Cable TV"", ""Bread maker"", ""Garden or backyard"", ""Single level home"", ""Dedicated workspace"", ""Rice maker"", ""Indoor fireplace"", ""Cooking basics"", ""Free parking on premises"", ""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Pantene shampoo"", ""Stove""]",5,1125,t,60,10,96,f,0.77
40596117,72356201,Carlos,5/16/16,within an hour,97%,100%,t,"['email', 'phone', 'facebook', 'google', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,Pacifica,Entire home/apt,5,2,2,"[""Refrigerator"", ""Hot water"", ""Dishes and silverware"", ""Patio or balcony"", ""Bed linens"", ""Oven"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hangers"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Coffee maker"", ""Wifi"", ""Iron"", ""Free street parking"", ""Shower gel"", ""Microwave"", ""Dishwasher"", ""Keypad"", ""Dryer"", ""TV"", ""Private entrance"", ""Cable TV"", ""Dedicated workspace"", ""Cooking basics"", ""Indoor fireplace"", ""Free parking on premises"", ""Beachfront"", ""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Stove""]",2,1125,t,358,41,100,t,3.16
40616665,61421190,Carrie,3/3/16,within a day,100%,100%,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,East Palo Alto,Private room,2,,0,"[""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Dryer"", ""Free parking on premises"", ""Private entrance"", ""Wifi"", ""Heating"", ""Iron"", ""Lock on bedroom door"", ""Shampoo"", ""Essentials"", ""Bed linens"", ""Washer"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Extra pillows and blankets"", ""First aid kit"", ""Hangers""]",5,60,t,9,6,93,f,0.48
40619160,239774822,Abdur,1/29/19,within a day,50%,75%,t,['phone'],f,Redwood City,Entire home/apt,6,3,2,"[""Refrigerator"", ""Hot water"", ""Dishes and silverware"", ""Oven"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Iron"", ""Microwave"", ""Keypad"", ""Dryer"", ""TV"", ""Private entrance"", ""Dedicated workspace"", ""Indoor fireplace"", ""Free parking on premises"", ""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Stove""]",30,123,t,213,0,,f,
40619486,129020234,David,5/5/17,within a few hours,100%,100%,t,"['email', 'phone']",t,Half Moon Bay,Private room,2,1,1,"[""Iron"", ""Breakfast"", ""Shampoo"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Essentials"", ""Free street parking"", ""Cable TV"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Garden or backyard"", ""Lock on bedroom door"", ""Hair dryer"", ""Hot water"", ""TV"", ""Heating"", ""Hangers"", ""Wifi"", ""Free parking on premises"", ""Room-darkening shades"", ""Extra pillows and blankets""]",1,1125,t,0,7,97,t,0.54
40619844,226555948,Gi'Angelo,11/19/18,within an hour,100%,95%,t,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,Daly City,Entire home/apt,8,4,3,"[""Oven"", ""Dryer"", ""Hot water"", ""Stove"", ""Private entrance"", ""Hair dryer"", ""Body wash body soap"", ""Kitchen"", ""Microwave"", ""Shampoo"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Free street parking"", ""Keypad"", ""Coffee maker"", ""TV"", ""Wifi"", ""Conditioner"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Heating"", ""Carbon monoxide alarm"", ""Bed linens"", ""Refrigerator"", ""First aid kit"", ""Hangers"", ""Dishwasher"", ""Dedicated workspace"", ""Smoke alarm"", ""Baking sheet"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Shower gel""]",1,120,t,116,13,95,f,1.04
40639802,48005494,Zeus,11/2/15,within an hour,100%,90%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,Redwood City,Entire home/apt,2,2,2,"[""Refrigerator"", ""Hot water"", ""Dishes and silverware"", ""Patio or balcony"", ""Bed linens"", ""Oven"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hangers"", ""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Wifi"", ""Iron"", ""Shower gel"", ""Microwave"", ""Dishwasher"", ""Keypad"", ""Dryer"", ""TV"", ""Private entrance"", ""Cable TV"", ""Dedicated workspace"", ""Free parking on premises"", ""Kitchen"", ""Heating"", ""Shampoo"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Stove""]",30,1125,t,348,0,,t,
40639815,48005494,Zeus,11/2/15,within an hour,100%,90%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,Redwood City,Entire home/apt,2,1,1,"[""Refrigerator"", ""Free parking on premises"", ""Heating"", ""Hair dryer"", ""Hangers"", ""TV"", ""Shower gel"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dishes and silverware"", ""Ethernet connection"", ""Essentials"", ""Smoke alarm"", ""Dryer"", ""Iron"", ""Shampoo"", ""Bed linens"", ""Kitchen"", ""Private entrance"", ""Washer"", ""Microwave"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Wifi"", ""Hot water"", ""Keypad"", ""Coffee maker"", ""Oven"", ""Cable TV""]",30,1125,t,170,1,100,t,0.11
40639827,48005494,Zeus,11/2/15,within an hour,100%,90%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,Redwood City,Entire home/apt,2,1,1,"[""Private entrance"", ""Hot water"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Ethernet connection"", ""Essentials"", ""Shampoo"", ""Hair dryer"", ""Shower gel"", ""Dedicated workspace"", ""Heating"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Iron"", ""Stove"", ""Oven"", ""Extra pillows and blankets"", ""Refrigerator"", ""Cable TV"", ""TV"", ""Hangers"", ""Smoke alarm"", ""Microwave"", ""Keypad"", ""Coffee maker"", ""Dishes and silverware"", ""Free parking on premises"", ""Bed linens""]",30,1125,t,292,2,100,t,0.19
40655546,210154526,Victor,8/17/18,within a few hours,100%,100%,f,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,Unincorporated Areas,Private room,1,1,1,"[""Refrigerator"", ""Hot water"", ""Dishes and silverware"", ""Bed linens"", ""Oven"", ""Extra pillows and blankets"", ""Hangers"", ""Smoke alarm"", ""Coffee maker"", ""Wifi"", ""Lock on bedroom door"", ""Shower gel"", ""Microwave"", ""TV"", ""Dedicated workspace"", ""Cooking basics"", ""Indoor fireplace"", ""Free parking on premises"", ""Kitchen"", ""Heating"", ""Shampoo"", ""Essentials"", ""Carbon monoxide alarm"", ""Stove""]",3,90,t,178,1,100,f,0.1
40656777,315324819,Rosangela,12/7/19,N/A,N/A,100%,f,"['email', 'phone']",f,San Mateo,Private room,1,1,,"[""Kitchen"", ""Shampoo"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Indoor fireplace"", ""Iron"", ""Washer"", ""TV"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Free parking on premises"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Dryer"", ""Hangers""]",1,7,t,29,0,,t,
40662252,42735987,Ivy,8/28/15,N/A,N/A,N/A,f,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,Foster City,Entire home/apt,1,1,1,"[""Smoke alarm"", ""Waterfront"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""Beachfront"", ""Private entrance"", ""Dedicated workspace"", ""Free parking on premises"", ""Long term stays allowed""]",180,1125,t,365,0,,t,
40680752,54889490,Ray,1/16/16,within an hour,99%,99%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,Daly City,Entire home/apt,16,6,15,"[""Dryer"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Kitchen"", ""Shampoo"", ""Indoor fireplace"", ""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Cooking basics"", ""Heating"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hangers"", ""Dedicated workspace"", ""Smoke alarm"", ""Free parking on premises"", ""Hot tub"", ""Essentials""]",2,1125,t,248,6,90,f,0.52
40697057,18839434,Tribe,7/24/14,within an hour,100%,100%,f,"['email', 'phone', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,South San Francisco,Entire home/apt,5,2,2,"[""Game console"", ""Refrigerator"", ""Hot water"", ""High chair"", ""Elevator"", ""Bathtub"", ""Lockbox"", ""Dishes and silverware"", ""Patio or balcony"", ""Bed linens"", ""Oven"", ""Barbecue utensils"", ""Hair dryer"", ""Paid parking off premises"", ""Long term stays allowed"", ""Hangers"", ""Pack \u2019n Play/travel crib"", ""Smoke alarm"", ""Air conditioning"", ""Paid parking on premises"", ""Ethernet connection"", ""Coffee maker"", ""Wifi"", ""Iron"", ""BBQ grill"", ""Shower gel"", ""EV charger"", ""Room-darkening shades"", ""Microwave"", ""Dishwasher"", ""Dryer"", ""TV"", ""Cable TV"", ""Gym"", ""Single level home"", ""Dedicated workspace"", ""Cooking basics"", ""Kitchen"", ""Heating"", ""Shampoo"", ""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Baking sheet"", ""Stove""]",30,1125,t,207,22,96,t,1.73
40697829,314499226,Cindy,12/4/19,within an hour,100%,99%,t,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,Foster City,Entire home/apt,12,5,5,"[""Extra pillows and blankets"", ""Long term stays allowed"", ""Keypad"", ""Beachfront"", ""Washer"", ""Smoke alarm"", ""Dryer"", ""First aid kit"", ""Free street parking"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Garden or backyard"", ""Dishwasher"", ""Patio or balcony"", ""Cooking basics"", ""Waterfront"", ""Stove"", ""Dedicated workspace"", ""Iron"", ""Oven"", ""Refrigerator"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Microwave"", ""Kitchen"", ""Coffee maker"", ""Essentials"", ""Bed linens"", ""Shampoo"", ""Lake access"", ""TV"", ""Wifi"", ""Outlet covers"", ""Fire extinguisher"", ""Single level home"", ""Hangers""]",1,1125,t,287,42,98,f,3.56
40700226,24160898,Julie,11/25/14,within a day,100%,N/A,f,"['email', 'phone', 'jumio', 'government_id']",f,Menlo Park,Entire home/apt,4,1,2,"[""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Free parking on premises"", ""Heating""]",14,25,t,0,0,,t,
40710529,315965449,Michele,12/9/19,within a few hours,100%,69%,t,"['email', 'phone', 'offline_government_id', 'government_id']",t,Hillsborough,Entire home/apt,8,6,5,"[""Oven"", ""Dryer"", ""Hot water"", ""Stove"", ""Private entrance"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Shampoo"", ""Barbecue utensils"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Garden or backyard"", ""Coffee maker"", ""TV"", ""Wifi"", ""Cable TV"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Heating"", ""Carbon monoxide alarm"", ""Bed linens"", ""Refrigerator"", ""First aid kit"", ""Hangers"", ""BBQ grill"", ""Dishwasher"", ""Dedicated workspace"", ""Smoke alarm"", ""Baking sheet"", ""Free parking on premises"", ""Patio or balcony"", ""Essentials"", ""Shower gel""]",2,16,t,364,16,98,f,1.52
40710905,316008712,Pri,12/10/19,within an hour,95%,99%,t,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,Daly City,Entire home/apt,10,3,5,"[""Private entrance"", ""Long term stays allowed"", ""Hot water"", ""Bathtub"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Shower gel"", ""Lockbox"", ""Free street parking"", ""Dedicated workspace"", ""Heating"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Iron"", ""Stove"", ""Oven"", ""Extra pillows and blankets"", ""Pack \u2019n Play/travel crib"", ""Refrigerator"", ""TV"", ""Hangers"", ""First aid kit"", ""Smoke alarm"", ""Microwave"", ""Baking sheet"", ""Coffee maker"", ""Cooking basics"", ""Dishes and silverware"", ""Free parking on premises"", ""Bed linens""]",1,365,t,88,63,98,f,5.25
40713098,187334221,Jenny,5/1/18,within an hour,100%,98%,f,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,Daly City,Entire home/apt,5,1,1,"[""Smoke alarm"", ""Heating"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Private entrance"", ""Shampoo""]",1,28,t,78,9,85,f,0.75
40726677,57863429,Chaia,2/8/16,within an hour,100%,83%,f,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id', 'work_email']",t,Redwood City,Entire home/apt,2,1,1,"[""Portable fans"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Sound system"", ""Air conditioning"", ""Washer"", ""Room-darkening shades"", ""Smoke alarm"", ""First aid kit"", ""Free street parking"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Private entrance"", ""Cable TV"", ""Hair dryer"", ""Garden or backyard"", ""Luggage dropoff allowed"", ""Shower gel"", ""Patio or balcony"", ""Cooking basics"", ""Cleaning before checkout"", ""Stove"", ""Body soap"", ""Freezer"", ""Dedicated workspace"", ""Iron"", ""Oven"", ""Refrigerator"", ""Nespresso machine"", ""Free parking on premises"", ""Breakfast"", ""BBQ grill"", ""Carbon monoxide alarm"", ""Microwave"", ""Conditioner"", ""Bed linens"", ""Shampoo"", ""Essentials"", ""Ceiling fan"", ""Kitchen"", ""Coffee maker"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Ethernet connection"", ""Dryer"", ""Hangers""]",1,1125,t,63,12,93,f,0.99
40726867,316131608,Cauê,12/10/19,N/A,N/A,N/A,f,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,San Mateo,Shared room,2,1,2,"[""Hot tub"", ""Kitchen"", ""Gym"", ""TV"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Heating"", ""Washer"", ""Wifi"", ""Essentials"", ""Pool"", ""Hangers"", ""Dryer""]",9,10,t,0,0,,t,
40731818,18839434,Tribe,7/24/14,within an hour,100%,100%,f,"['email', 'phone', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,South San Francisco,Entire home/apt,5,2,3,"[""Iron"", ""Paid parking off premises"", ""EV charger"", ""Dishes and silverware"", ""Shampoo"", ""Single level home"", ""Patio or balcony"", ""Essentials"", ""Microwave"", ""Cable TV"", ""Gym"", ""Smoke alarm"", ""Elevator"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Lockbox"", ""Dedicated workspace"", ""High chair"", ""Baking sheet"", ""Hair dryer"", ""Stove"", ""Bathtub"", ""Dishwasher"", ""Hot water"", ""Air conditioning"", ""TV"", ""Bed linens"", ""BBQ grill"", ""Barbecue utensils"", ""Heating"", ""Hangers"", ""Wifi"", ""Oven"", ""Shower gel"", ""Coffee maker"", ""Room-darkening shades"", ""Refrigerator"", ""Game console"", ""Kitchen"", ""Long term stays allowed"", ""Paid parking on premises"", ""Washer"", ""Pack \u2019n Play/travel crib"", ""Cooking basics"", ""Dryer""]",30,1125,t,0,8,95,t,0.74
40732822,28403356,Samuel,2/26/15,within a day,100%,86%,f,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,Burlingame,Entire home/apt,4,2,2,"[""Iron"", ""Shampoo"", ""Kitchen"", ""Air conditioning"", ""TV"", ""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Carbon monoxide alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Essentials"", ""Wifi"", ""Lockbox"", ""Private entrance"", ""Dryer"", ""Hair dryer""]",28,1125,t,362,4,90,f,0.34
